title,author,avg_rating,rating_count,year_published,genre,title_clean,author_clean,genre_clean,lang,genre_grouped
The Dead Zone,Stephen King,4.09,43,1979,Horror,the dead zone,stephen king,horror,en,Other
The Dead Zone,Stephen King,4.09,43,1979,Horror tales,the dead zone,stephen king,horror tales,en,Other
The Dead Zone,Stephen King,4.09,43,1979,"Fiction, horror",the dead zone,stephen king,fiction horror,en,Other
The Dead Zone,Stephen King,4.09,43,1979,"New england, fiction",the dead zone,stephen king,new england fiction,en,Other
The Dead Zone,Stephen King,4.09,43,1979,"Smith, johnny (fictitious character), fiction",the dead zone,stephen king,smith johnny fictitious character fiction,en,Other
The Dead Zone,Stephen King,4.09,43,1979,Coma,the dead zone,stephen king,coma,en,Other
The Dead Zone,Stephen King,4.09,43,1979,Patients,the dead zone,stephen king,patients,en,Other
The Dead Zone,Stephen King,4.09,43,1979,Psychic ability,the dead zone,stephen king,psychic ability,en,Other
The Dead Zone,Stephen King,4.09,43,1979,Media Tie-In,the dead zone,stephen king,media tie-in,en,Other
The Dead Zone,Stephen King,4.09,43,1979,Médiums,the dead zone,stephen king,médiums,en,Other
The Dead Zone,Stephen King,4.09,43,1979,"Romans, nouvelles",the dead zone,stephen king,romans nouvelles,en,literature
Crank,Ellen Hopkins,4.48,25,2001,Dysfunctional families,crank,ellen hopkins,dysfunctional families,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Juvenile fiction,crank,ellen hopkins,juvenile fiction,en,children/young adult
Crank,Ellen Hopkins,4.48,25,2001,Family problems,crank,ellen hopkins,family problems,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Teenagers,crank,ellen hopkins,teenagers,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Cocaine abuse,crank,ellen hopkins,cocaine abuse,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Substance abuse,crank,ellen hopkins,substance abuse,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Pregnancy,crank,ellen hopkins,pregnancy,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Ice (Drug),crank,ellen hopkins,ice drug,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Crank,crank,ellen hopkins,crank,en,Other
Crank,Ellen Hopkins,4.48,25,2001,High schools,crank,ellen hopkins,high schools,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Schools,crank,ellen hopkins,schools,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Addiction,crank,ellen hopkins,addiction,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Fiction,crank,ellen hopkins,fiction,en,fiction
Crank,Ellen Hopkins,4.48,25,2001,Drug abuse,crank,ellen hopkins,drug abuse,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Abuso de drogas,crank,ellen hopkins,abuso de drogas,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Recaudación cocaína,crank,ellen hopkins,recaudación cocaína,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Embarazo,crank,ellen hopkins,embarazo,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Ficción juvenil,crank,ellen hopkins,ficción juvenil,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Escuelas,crank,ellen hopkins,escuelas,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Escuelas secundarias,crank,ellen hopkins,escuelas secundarias,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Spanish language materials,crank,ellen hopkins,spanish language materials,en,Other
Crank,Ellen Hopkins,4.48,25,2001,collectionID:EanesChallenge,crank,ellen hopkins,collectionideaneschallenge,en,Other
Crank,Ellen Hopkins,4.48,25,2001,Children's fiction,crank,ellen hopkins,children's fiction,en,children/young adult
Crank,Ellen Hopkins,4.48,25,2001,"Drug abuse, fiction",crank,ellen hopkins,drug abuse fiction,en,Other
Crank,Ellen Hopkins,4.48,25,2001,"Family life, fiction",crank,ellen hopkins,family life fiction,en,Other
Crank,Ellen Hopkins,4.48,25,2001,"Pregnancy, fiction",crank,ellen hopkins,pregnancy fiction,en,Other
Crank,Ellen Hopkins,4.48,25,2001,"Schools, fiction",crank,ellen hopkins,schools fiction,en,Other
Crank,Ellen Hopkins,4.48,25,2001,collectionID:AlpineChallenge,crank,ellen hopkins,collectionidalpinechallenge,en,Other
Crank,Ellen Hopkins,4.48,25,2001,collectionID:ConroeChallenge,crank,ellen hopkins,collectionidconroechallenge,en,Other
Crank,Ellen Hopkins,4.48,25,2001,collectionID:bannedbooks,crank,ellen hopkins,collectionidbannedbooks,en,Other
Crank,Ellen Hopkins,4.48,25,2001,"Family, fiction",crank,ellen hopkins,family fiction,en,Other
Crank,Ellen Hopkins,4.48,25,2001,"Substance abuse, fiction",crank,ellen hopkins,substance abuse fiction,en,Other
Make It Stick,Peter C. Brown,3.81,21,1800,Learning,make it stick,peter c brown,learning,en,Other
Make It Stick,Peter C. Brown,3.81,21,1800,Cognition,make it stick,peter c brown,cognition,en,Other
Make It Stick,Peter C. Brown,3.81,21,1800,Study skills,make it stick,peter c brown,study skills,en,Other
Make It Stick,Peter C. Brown,3.81,21,1800,Cognition / Research,make it stick,peter c brown,cognition / research,en,Other
Make It Stick,Peter C. Brown,3.81,21,1800,Lernen,make it stick,peter c brown,lernen,en,Other
Make It Stick,Peter C. Brown,3.81,21,1800,Lernerfolg,make it stick,peter c brown,lernerfolg,en,Other
Make It Stick,Peter C. Brown,3.81,21,1800,New Titles,make it stick,peter c brown,new titles,en,Other
Make It Stick,Peter C. Brown,3.81,21,1800,Studieteknik,make it stick,peter c brown,studieteknik,en,Other
Make It Stick,Peter C. Brown,3.81,21,1800,Education,make it stick,peter c brown,education,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,foster care,the bluest eye,toni morrison,foster care,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Dick and Jane,the bluest eye,toni morrison,dick and jane,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,flashback,the bluest eye,toni morrison,flashback,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,White Anglo-Saxon Protestants,the bluest eye,toni morrison,white anglo-saxon protestants,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,inferiority complex,the bluest eye,toni morrison,inferiority complex,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,whiteness,the bluest eye,toni morrison,whiteness,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,third-person narrative,the bluest eye,toni morrison,third-person narrative,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Coming of age,the bluest eye,toni morrison,coming of age,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,African American fiction,the bluest eye,toni morrison,african american fiction,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Eye,the bluest eye,toni morrison,eye,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,African American girls,the bluest eye,toni morrison,african american girls,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Eleven-year-old girls,the bluest eye,toni morrison,eleven-year-old girls,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Incest,the bluest eye,toni morrison,incest,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Fiction,the bluest eye,toni morrison,fiction,en,fiction
The Bluest Eye,Toni Morrison,4.14,28,1970,Open Library Staff Picks,the bluest eye,toni morrison,open library staff picks,en,other
The Bluest Eye,Toni Morrison,4.14,28,1970,novels,the bluest eye,toni morrison,novels,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,fictional works,the bluest eye,toni morrison,fictional works,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,blacks,the bluest eye,toni morrison,blacks,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,literary fiction,the bluest eye,toni morrison,literary fiction,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Bildungsromans,the bluest eye,toni morrison,bildungsromans,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Girls in fiction,the bluest eye,toni morrison,girls in fiction,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Girls,the bluest eye,toni morrison,girls,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,African Americans in fiction,the bluest eye,toni morrison,african americans in fiction,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,African Americans,the bluest eye,toni morrison,african americans,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Ohio in fiction,the bluest eye,toni morrison,ohio in fiction,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Fiction in English,the bluest eye,toni morrison,fiction in english,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Afro-Americans,the bluest eye,toni morrison,afro-americans,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Afro-Americans in fiction,the bluest eye,toni morrison,afro-americans in fiction,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Literature,the bluest eye,toni morrison,literature,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,open_syllabus_project,the bluest eye,toni morrison,open_syllabus_project,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Literary,the bluest eye,toni morrison,literary,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,African American,the bluest eye,toni morrison,african american,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,1000blackgirlbooks,the bluest eye,toni morrison,1000blackgirlbooks,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Historical fiction,the bluest eye,toni morrison,historical fiction,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,American fiction (fictional works by one author),the bluest eye,toni morrison,american fiction fictional works by one author,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,"Ohio, fiction",the bluest eye,toni morrison,ohio fiction,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,"African americans, fiction",the bluest eye,toni morrison,african americans fiction,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,"Fiction, coming of age",the bluest eye,toni morrison,fiction coming of age,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,nyt:trade-fiction-paperback=2019-08-25,the bluest eye,toni morrison,nyttrade-fiction-paperback=2019-08-25,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,New York Times bestseller,the bluest eye,toni morrison,new york times bestseller,en,bestseller
The Bluest Eye,Toni Morrison,4.14,28,1970,collectionID:TexChallenge2021,the bluest eye,toni morrison,collectionidtexchallenge2021,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,collectionID:KellerChallenge,the bluest eye,toni morrison,collectionidkellerchallenge,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,collectionID:EanesChallenge,the bluest eye,toni morrison,collectionideaneschallenge,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,collectionID:ConroeChallenge,the bluest eye,toni morrison,collectionidconroechallenge,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Race identity,the bluest eye,toni morrison,race identity,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Racism,the bluest eye,toni morrison,racism,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Child abuse,the bluest eye,toni morrison,child abuse,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Colorism,the bluest eye,toni morrison,colorism,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,Conformity,the bluest eye,toni morrison,conformity,en,Other
The Bluest Eye,Toni Morrison,4.14,28,1970,General,the bluest eye,toni morrison,general,en,fiction
The Bluest Eye,Toni Morrison,4.14,28,1970,Drama,the bluest eye,toni morrison,drama,en,Other
Believe It to Achieve It,Brian Tracy,4.14,7,2017,Achievement motivation,believe it to achieve it,brian tracy,achievement motivation,en,Other
Believe It to Achieve It,Brian Tracy,4.14,7,2017,Attitude (psychology),believe it to achieve it,brian tracy,attitude psychology,en,Other
Believe It to Achieve It,Brian Tracy,4.14,7,2017,Self-realization,believe it to achieve it,brian tracy,self-realization,en,Other
Believe It to Achieve It,Brian Tracy,4.14,7,2017,Success,believe it to achieve it,brian tracy,success,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Business,secrets of the millionaire mind,t harv eker,business,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Capitalists and financiers,secrets of the millionaire mind,t harv eker,capitalists and financiers,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Millionaires,secrets of the millionaire mind,t harv eker,millionaires,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Money,secrets of the millionaire mind,t harv eker,money,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Nonfiction,secrets of the millionaire mind,t harv eker,nonfiction,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Psychological aspects,secrets of the millionaire mind,t harv eker,psychological aspects,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Psychological aspects of Money,secrets of the millionaire mind,t harv eker,psychological aspects of money,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Psychological aspects of Success in business,secrets of the millionaire mind,t harv eker,psychological aspects of success in business,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Psychological aspects of Wealth,secrets of the millionaire mind,t harv eker,psychological aspects of wealth,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Psychology,secrets of the millionaire mind,t harv eker,psychology,en,science
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Rich people,secrets of the millionaire mind,t harv eker,rich people,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Success in business,secrets of the millionaire mind,t harv eker,success in business,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Wealth,secrets of the millionaire mind,t harv eker,wealth,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,"Success, psychological aspects",secrets of the millionaire mind,t harv eker,success psychological aspects,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Industrial management,secrets of the millionaire mind,t harv eker,industrial management,en,Other
Secrets of the Millionaire Mind,T. Harv Eker,4.23,13,2005,Cheng gong xin li -- Tong su du wu,secrets of the millionaire mind,t harv eker,cheng gong xin li -- tong su du wu,en,Other
The Kite Runner--the graphic novel,Khaled Hosseini,3.25,4,2011,nyt:paperback_graphic_books=2011-09-03,the kite runner--the graphic novel,khaled hosseini,nytpaperback_graphic_books=2011-09-03,en,Other
The Kite Runner--the graphic novel,Khaled Hosseini,3.25,4,2011,Male friendship,the kite runner--the graphic novel,khaled hosseini,male friendship,en,Other
The Kite Runner--the graphic novel,Khaled Hosseini,3.25,4,2011,Betrayal,the kite runner--the graphic novel,khaled hosseini,betrayal,en,Other
The Kite Runner--the graphic novel,Khaled Hosseini,3.25,4,2011,"Comic books, strips",the kite runner--the graphic novel,khaled hosseini,comic books strips,en,Other
The Kite Runner--the graphic novel,Khaled Hosseini,3.25,4,2011,New York Times bestseller,the kite runner--the graphic novel,khaled hosseini,new york times bestseller,en,bestseller
