title,author,avg_rating,rating_count,year_published,genre
"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,4.16,"4,042,713",2015,enemies-to-lovers
"Red, White & Royal Blue (Paperback)",Casey McQuiston,4.05,"1,203,240",2019,enemies-to-lovers
From Lukov with Love (Paperback),Mariana Zapata,4.19,"281,644",2018,enemies-to-lovers
"Serpent & Dove (Serpent & Dove, #1)",Shelby Mahurin,3.97,"340,881",2019,enemies-to-lovers
"Brutal Prince (Brutal Birthright, #1)",Sophie Lark,3.74,"193,947",2020,enemies-to-lovers
"Better Than the Movies (Better Than the Movies, #1)",Lynn Painter,4.26,"723,527",2021,enemies-to-lovers
"The Serpent and the Wings of Night (Crowns of Nyaxia, #1)",Carissa Broadbent,4.27,"711,955",2022,enemies-to-lovers
"From Blood and Ash (Blood and Ash, #1)",Jennifer L. Armentrout,4.22,"818,815",2020,enemies-to-lovers
"The Bridge Kingdom (The Bridge Kingdom, #1)",Danielle L. Jensen,4.04,"217,404",2018,enemies-to-lovers
Beach Read (Paperback),Emily Henry,3.97,"1,588,124",2020,enemies-to-lovers
Book Lovers (Paperback),Emily Henry,4.10,"1,507,509",2022,enemies-to-lovers
"Vicious (Sinners of Saint, #1)",L.J. Shen,3.93,"163,216",2016,enemies-to-lovers
"Bully (Fall Away, #1)",Penelope Douglas,3.84,"227,062",2013,enemies-to-lovers
Love on the Brain (Kindle Edition),Ali Hazelwood,3.90,"613,411",2022,enemies-to-lovers
"Kingdom of the Wicked (Kingdom of the Wicked, #1)",Kerri Maniscalco,3.86,"353,805",2020,enemies-to-lovers
"Powerless (The Powerless Trilogy, #1)",Lauren  Roberts,4.16,"856,569",2023,enemies-to-lovers
Punk 57 (Kindle Edition),Penelope Douglas,3.76,"497,355",2016,enemies-to-lovers
"To Kill a Kingdom (Hundred Kingdoms, #1)",Alexandra Christo,3.71,"206,763",2018,enemies-to-lovers
"Love, Theoretically (Paperback)",Ali Hazelwood,4.08,"634,771",2023,enemies-to-lovers
"Divine Rivals (Letters of Enchantment, #1)",Rebecca   Ross,4.15,"708,148",2023,enemies-to-lovers
"Icebreaker (UCMH, #1)",Hannah  Grace,3.75,"1,240,320",2022,enemies-to-lovers
"The Predator (Dark Verse, #1)",RuNyx,3.98,"134,244",2020,enemies-to-lovers
"Corrupt (Devil's Night, #1)",Penelope Douglas,3.78,"413,405",2015,enemies-to-lovers
"These Violent Delights (These Violent Delights, #1)",Chloe Gong,3.80,"168,076",2020,enemies-to-lovers
"A ​Court of Silver Flames (A Court of Thorns and Roses, #4)",Sarah J. Maas,4.45,"1,992,878",2021,enemies-to-lovers
"Shatter Me (Shatter Me, #1)",Tahereh Mafi,3.84,"1,189,106",2011,enemies-to-lovers
"Bride (Bride, #1)",Ali Hazelwood,4.00,"639,989",2024,enemies-to-lovers
"Dance of Thieves (Dance of Thieves, #1)",Mary E. Pearson,4.11,"192,089",2018,enemies-to-lovers
Pride and Prejudice (Hardcover),Jane Austen,4.29,"4,719,831",1813,enemies-to-lovers
"The Sweetest Oblivion (Made, #1)",Danielle Lori,4.01,"359,883",2018,enemies-to-lovers
"Daughter of the Pirate King (Daughter of the Pirate King, #1)",Tricia Levenseller,3.93,"236,511",2017,enemies-to-lovers
"Heartless Hunter (The Crimson Moth, #1)",Kristen Ciccarelli,4.18,"351,659",2024,enemies-to-lovers
"The Maddest Obsession (Made, #2)",Danielle Lori,4.24,"226,783",2019,enemies-to-lovers
"Things We Never Got Over (Knockemout, #1)",Lucy Score,4.13,"1,049,781",2022,enemies-to-lovers
"The Shadows Between Us (The Shadows Between Us, #1)",Tricia Levenseller,3.82,"213,863",2020,enemies-to-lovers
"Twisted Love (Twisted, #1)",Ana Huang,3.71,"1,559,380",2021,enemies-to-lovers
The Kiss Thief (Paperback),L.J. Shen,3.83,"120,115",2019,enemies-to-lovers
"The Wrath and the Dawn (The Wrath and the Dawn, #1)",Renée Ahdieh,4.04,"185,628",2015,enemies-to-lovers
"Flawless (Chestnut Springs, #1)",Elsie Silver,4.02,"625,078",2022,enemies-to-lovers
"The Viscount Who Loved Me (Bridgertons, #2)",Julia Quinn,3.99,"474,876",2000,enemies-to-lovers
"The Fine Print (Dreamland Billionaires, #1)",Lauren Asher,3.81,"650,093",2021,enemies-to-lovers
,,,,,enemies-to-lovers
,,,,,enemies-to-lovers
We Should All Be Feminists (Kindle Edition),Chimamanda Ngozi Adichie,4.39,"325,465",2012,feminism
The Handmaid's Tale (Hardcover),Margaret Atwood,4.15,"2,373,316",1985,feminism
A Room of One’s Own (Paperback),Virginia Woolf,4.22,"253,817",1929,feminism
Bad Feminist (Paperback),Roxane Gay,3.92,"118,402",2014,feminism
Invisible Women: Data Bias in a World Designed for Men (Hardcover),Caroline Criado Pérez,4.34,"163,141",2019,feminism
The Second Sex (Paperback),Simone de Beauvoir,4.18,"46,658",1949,feminism
Men Explain Things to Me (Paperback),Rebecca Solnit,3.83,"86,366",2014,feminism
Hood Feminism: Notes from the Women That a Movement Forgot (Hardcover),Mikki Kendall,4.36,"62,252",2020,feminism
The Bell Jar (Paperback),Sylvia Plath,4.05,"1,189,135",1963,feminism
"Dear Ijeawele, or A Feminist Manifesto in Fifteen Suggestions (Hardcover)",Chimamanda Ngozi Adichie,4.51,"87,629",2017,feminism
"Women, Race & Class (Paperback)",Angela Y. Davis,4.59,"33,858",1981,feminism
The Feminine Mystique (Paperback),Betty Friedan,3.87,"30,609",1963,feminism
Feminism Is for Everybody: Passionate Politics (Paperback),bell hooks,4.16,"27,746",2000,feminism
Sister Outsider: Essays and Speeches (Paperback),Audre Lorde,4.53,"40,422",1984,feminism
The Beauty Myth (Paperback),Naomi Wolf,3.91,"30,782",1990,feminism
Ain't I a Woman: Black Women and Feminism (Paperback),bell hooks,4.51,"18,903",1981,feminism
The Yellow Wall-Paper (Paperback),Charlotte Perkins Gilman,4.07,"348,370",1892,feminism
Gender Trouble: Feminism and the Subversion of Identity (Paperback),Judith Butler,4.05,"19,195",1989,feminism
The Color Purple (Paperback),Alice Walker,4.28,"745,350",1982,feminism
A Vindication of the Rights of Woman (Paperback),Mary Wollstonecraft,3.92,"26,628",1792,feminism
How to Be a Woman (Paperback),Caitlin Moran,3.71,"110,243",2011,feminism
Women Who Run With the Wolves (Paperback),Clarissa Pinkola Estés,4.11,"93,356",1992,feminism
82년생 김지영 (Hardcover),Cho Nam-Joo,4.16,"184,932",2016,feminism
"Girl, Woman, Other (Kindle Edition)",Bernardine Evaristo,4.26,"261,181",2019,feminism
Women & Power: A Manifesto (Hardcover),Mary Beard,4.02,"38,897",2017,feminism
The Power (Hardcover),Naomi Alderman,3.75,"249,923",2016,feminism
Lessons in Chemistry (Paperback),Bonnie Garmus,4.28,"1,732,445",2022,feminism
I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban (Hardcover),Malala Yousafzai,4.16,"616,775",2012,feminism
Hunger: A Memoir of (My) Body,Roxane Gay,4.17,"120,179",2017,feminism
All About Love: New Visions (Hardcover),bell hooks,4.02,"130,066",1999,feminism
Men Who Hate Women (Kindle Edition),Laura Bates,4.33,"27,416",2020,feminism
Shrill: Notes from a Loud Woman (Hardcover),Lindy West,4.16,"63,180",2016,feminism
Know My Name (ebook),Chanel Miller,4.69,"251,165",2019,feminism
Milk and honey (Paperback),Rupi Kaur,3.96,"791,621",2014,feminism
The Vagina Monologues (Paperback),V (formerly Eve Ensler),3.87,"38,200",1996,feminism
Feminist Theory: From Margin to Center (Mass Market Paperback),bell hooks,4.45,"8,922",1984,feminism
The Awakening (Paperback),Kate Chopin,3.69,"225,049",1899,feminism
"Caliban and the Witch: Women, the Body and Primitive Accumulation (Paperback)",Silvia Federici,4.56,"13,289",2004,feminism
Not That Bad: Dispatches from Rape Culture (ebook),Roxane Gay,,,,feminism
Everyday Sexism (Paperback),Laura Bates,4.26,"12,431",2014,feminism
"The Will to Change: Men, Masculinity, and Love (Paperback)",bell hooks,4.35,"28,696",2003,feminism
Women Don't Owe You Pretty (Kindle Edition),Florence Given,3.70,"67,482",2020,feminism
"Delusions of Gender: How Our Minds, Society, and Neurosexism Create Difference (Hardcover)",Cordelia Fine,4.08,"11,366",2010,feminism
"The Testaments (The Handmaid's Tale, #2)",Margaret Atwood,4.20,"414,312",2019,feminism
"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",Maya Angelou,4.30,"575,431",1969,feminism
Her Body and Other Parties: Stories (Paperback),Carmen Maria Machado,3.81,"104,627",2017,feminism
My Life on the Road (Hardcover),Gloria Steinem,4.07,"36,494",2015,feminism
Rage Becomes Her: The Power of Women's Anger (Hardcover),Soraya Chemaly,4.33,"10,905",2018,feminism
The Purity Myth: How America's Obsession with Virginity is Hurting Young Women (Hardcover),Jessica Valenti,4.08,"8,592",2009,feminism
This Bridge Called My Back: Writings by Radical Women of Color (Paperback),Cherríe L. Moraga,,,,feminism
,,,,,feminism
,,,,,feminism
Charlotte’s Web (Paperback),E.B. White,4.21,"2,020,052",1952,animals
"Watership Down (Watership Down, #1)",Richard  Adams,4.09,"502,622",1972,animals
Animal Farm (Mass Market Paperback),George Orwell,4.01,"4,451,508",1945,animals
The Art of Racing in the Rain (Hardcover),Garth Stein,4.23,"550,395",2008,animals
The Call of the Wild (Mass Market Paperback),Jack London,3.91,"466,892",1903,animals
"All Creatures Great and Small (All Creatures Great and Small, #1-2)",James Herriot,4.35,"156,904",1972,animals
Marley and Me: Life and Love With the World’s Worst Dog (Hardcover),John Grogan,4.14,"476,255",2005,animals
Black Beauty (Mass Market Paperback),Anna Sewell,4.00,"296,289",1877,animals
The One and Only Ivan (The One and Only #1),Katherine Applegate,4.27,"207,540",2012,animals
Remarkably Bright Creatures (Hardcover),Shelby Van Pelt,4.36,"1,152,782",2022,animals
Dewey: The Small-Town Library Cat Who Touched the World (Hardcover),Vicki Myron,3.87,"62,335",2008,animals
"A Dog's Purpose (A Dog's Purpose, #1)",W. Bruce Cameron,4.36,"139,225",2010,animals
White Fang (Paperback),Jack London,4.03,"205,115",1906,animals
The Soul of an Octopus: A Surprising Exploration into the Wonder of Consciousness (Hardcover),Sy Montgomery,3.94,"58,708",2015,animals
Life of Pi (Paperback),Yann Martel,3.94,"1,740,431",2001,animals
Where the Red Fern Grows (Mass Market Paperback),Wilson Rawls,4.13,"437,035",1961,animals
The Wind in the Willows (Paperback),Kenneth Grahame,4.02,"238,073",1908,animals
"Into the Wild (Warriors, #1)",Erin Hunter,4.32,"118,893",2003,animals
Because of Winn-Dixie (Paperback),Kate DiCamillo,4.10,"276,731",2000,animals
The Very Hungry Caterpillar (Board book),Eric Carle,4.34,"543,012",1969,animals
"Brown Bear, Brown Bear, What Do You See? (Board book)",Bill Martin Jr.,4.27,"190,180",1967,animals
The Tale of Despereaux (Paperback),Kate DiCamillo,4.07,"212,067",2003,animals
Water for Elephants (Paperback),Sara Gruen,4.11,"1,690,800",2006,animals
"All Things Bright and Beautiful (All Creatures Great and Small, #3-4)",James Herriot,4.35,"82,779",1976,animals
Mrs. Frisby and the Rats of NIMH (Paperback),Robert C. O'Brien,4.17,"184,574",1971,animals
"Pax (Pax, #1)",Sara Pennypacker,3.98,"63,679",2016,animals
Are We Smart Enough to Know How Smart Animals Are? (Paperback),Frans de Waal,3.97,"16,358",2016,animals
"Redwall (Redwall, #1)",Brian Jacques,4.14,"127,978",1986,animals
The Travelling Cat Chronicles (Kindle Edition),Hiro Arikawa,4.33,"100,069",2012,animals
An Immense World: How Animal Senses Reveal the Hidden Realms Around Us (Hardcover),Ed Yong,4.46,"34,166",2022,animals
H is for Hawk (Hardcover),Helen Macdonald,3.74,"79,875",2014,animals
A Street Cat Named Bob (Hardcover),James Bowen,3.99,"59,881",2012,animals
"All Things Wise and Wonderful (All Creatures Great and Small, #5-6)",James Herriot,4.45,"37,489",1978,animals
If You Give a Mouse a Cookie (If You Give...),Laura Joffe Numeroff,4.29,"312,157",1985,animals
Seabiscuit: An American Legend (Mass Market Paperback),Laura Hillenbrand,4.23,"167,838",1999,animals
"Misty of Chincoteague (Misty, #1)",Marguerite Henry,4.07,"47,395",1947,animals
The Incredible Journey (Paperback),Sheila Burnford,4.16,"52,652",1960,animals
"My Family and Other Animals (Corfu Trilogy, #1)",Gerald Durrell,4.17,"62,818",1956,animals
"The Tale of Peter Rabbit (World of Beatrix Potter, #1)",Beatrix Potter,4.23,"256,976",1902,animals
"The Wild Robot (The Wild Robot, #1)",Peter  Brown,4.21,"114,351",2016,animals
"The Lord God Made Them All (All Creatures Great and Small, #7)",James Herriot,4.45,"29,739",1981,animals
"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,4.38,"392,405",1926,animals
Wesley the Owl: The Remarkable Love Story of an Owl and His Girl (Hardcover),Stacey O'Brien,4.10,"12,566",2008,animals
"Shiloh (Shiloh, #1)",Phyllis Reynolds Naylor,3.96,"89,337",1991,animals
"War Horse (War Horse, #1)",Michael Morpurgo,4.15,"58,476",1982,animals
Fuzz: When Nature Breaks the Law (Hardcover),Mary Roach,3.84,"29,102",2021,animals
"Fire and Ice (Warriors, #2)",Erin Hunter,4.36,"70,431",2003,animals
Fantastic Mr. Fox (Hardcover),Roald Dahl,4.08,"145,993",1970,animals
Stellaluna (Hardcover),Janell Cannon,4.27,"120,428",1993,animals
Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior (A Harvest Book),Temple Grandin,4.15,"9,907",2004,animals
,,,,,animals
,,,,,animals
"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,4.12,"353,831",2017,novella
"Artificial Condition (The Murderbot Diaries, #2)",Martha Wells,4.25,"205,244",2018,novella
"Rogue Protocol (The Murderbot Diaries, #3)",Martha Wells,4.24,"164,370",2018,novella
"A Psalm for the Wild-Built (Monk & Robot, #1)",Becky Chambers,4.22,"176,522",2021,novella
"The Empress of Salt and Fortune (The Singing Hills Cycle, #1)",Nghi Vo,3.92,"43,485",2020,novella
"Exit Strategy (The Murderbot Diaries, #4)",Martha Wells,4.37,"145,011",2018,novella
"Binti (Binti, #1)",Nnedi Okorafor,3.84,"79,655",2015,novella
"Every Heart a Doorway (Wayward Children, #1)",Seanan McGuire,3.81,"122,008",2016,novella
This Is How You Lose the Time War (ebook),Amal El-Mohtar,3.85,"322,041",2019,novella
"A Court of Frost and Starlight (A Court of Thorns and Roses, #3.5)",Sarah J. Maas,3.72,"2,045,814",2019,novella
"Under One Roof (The STEMinist Novellas, #1)",Ali Hazelwood,3.65,"203,195",2022,novella
Small Things Like These (Hardcover),Claire Keegan,4.11,"386,215",2021,novella
"Destroy Me (Shatter Me, #1.5)",Tahereh Mafi,3.95,"348,059",2012,novella
"To Be Taught, If Fortunate (Paperback)",Becky Chambers,4.20,"54,937",2019,novella
Thornhedge (Hardcover),T. Kingfisher,3.93,"57,119",2023,novella
"Stuck with You (The STEMinist Novellas, #2)",Ali Hazelwood,3.56,"162,261",2022,novella
"Below Zero (The STEMinist Novellas, #3)",Ali Hazelwood,3.56,"155,638",2022,novella
"Fugitive Telemetry (The Murderbot Diaries, #6)",Martha Wells,4.29,"99,228",2021,novella
"Cruel Winter with You (Under the Mistletoe Collection, #1)",Ali Hazelwood,3.68,"167,628",2024,novella
"Down Among the Sticks and Bones (Wayward Children, #2)",Seanan McGuire,4.14,"58,650",2017,novella
Of Mice and Men (Paperback),John Steinbeck,3.89,"2,791,740",1937,novella
"Silver in the Wood (The Greenhollow Duology, #1)",Emily  Tesh,3.99,"23,288",2019,novella
"A Prayer for the Crown-Shy (Monk & Robot, #2)",Becky Chambers,4.38,"82,082",2022,novella
Animal Farm (Mass Market Paperback),George Orwell,4.01,"4,451,508",1945,novella
Ring Shout (Hardcover),P. Djèlí Clark,3.96,"51,517",2020,novella
The Exception to the Rule (Kindle Edition),Christina Lauren,4.20,"169,380",2024,novella
"What Moves the Dead (Sworn Soldier, #1)",T. Kingfisher,3.85,"130,104",2022,novella
Foster (Paperback),Claire Keegan,4.31,"151,397",2010,novella
"When the Tiger Came Down the Mountain (The Singing Hills Cycle, #2)",Nghi Vo,4.16,"18,261",2020,novella
The Deep (Hardcover),Rivers Solomon,3.77,"39,440",2019,novella
The Emperor's Soul (The Cosmere),Brandon Sanderson,4.37,"126,538",2012,novella
The Metamorphosis (Mass Market Paperback),Franz Kafka,3.90,"1,382,297",1915,novella
"Beneath the Sugar Sky (Wayward Children, #3)",Seanan McGuire,3.84,"46,100",2018,novella
"Fracture Me (Shatter Me, #2.5)",Tahereh Mafi,3.33,"224,595",2013,novella
The Ballad of Black Tom (Paperback),Victor LaValle,3.83,"34,020",2016,novella
The Old Man and the Sea (Hardcover),Ernest Hemingway,3.81,"1,289,891",1952,novella
"A Spindle Splintered (Fractured Fables, #1)",Alix E. Harrow,3.60,"38,921",2021,novella
"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,4.20,"1,109,963",2014,novella
"The Haunting of Tram Car 015 (Dead Djinn Universe, #0.3)",P. Djèlí Clark,3.97,"17,470",2019,novella
"The Lost Sisters (The Folk of the Air, #1.5)",Holly Black,3.35,"110,042",2018,novella
And Every Morning the Way Home Gets Longer and Longer (Kindle Edition),Fredrik Backman,4.33,"117,518",2015,novella
Worst Wingman Ever (Kindle Edition),Abby Jimenez,3.99,"148,425",2024,novella
"How the King of Elfhame Learned to Hate Stories (The Folk of the Air, #3.5)",Holly Black,4.14,"259,779",2020,novella
Comfort Me with Apples (Hardcover),Catherynne M. Valente,3.56,"36,214",2021,novella
"In an Absent Dream (Wayward Children, #4)",Seanan McGuire,4.16,"36,776",2019,novella
Upright Women Wanted (Hardcover),Sarah Gailey,3.59,"24,031",2020,novella
Graveyard Shift (Paperback),M.L. Rio,3.12,"45,301",2024,novella
"The Governess Affair (Brothers Sinister, #0.5)",Courtney Milan,3.86,"19,127",2012,novella
The Black God's Drums (Kindle Edition),P. Djèlí Clark,4.00,"11,500",2018,novella
Carmilla (Paperback),J. Sheridan Le Fanu,3.87,"183,796",1872,novella
,,,,,novella
,,,,,novella
All Quiet on the Western Front (Mass Market Paperback),Erich Maria Remarque,4.11,"513,017",1928,war
The Book Thief (Kindle Edition),Markus Zusak,4.39,"2,839,105",2005,war
Slaughterhouse-Five (Paperback),Kurt Vonnegut Jr.,4.10,"1,467,608",1969,war
All the Light We Cannot See (Hardcover),Anthony Doerr,4.31,"1,939,165",2014,war
Catch-22 (Paperback),Joseph Heller,3.99,"880,449",1961,war
The Diary of a Young Girl (Mass Market Paperback),Anne Frank,4.20,"4,131,553",1947,war
The Things They Carried (Paperback),Tim O'Brien,4.14,"341,233",1990,war
The Art of War (Paperback),Sun Tzu,3.95,"560,884",-500,war
The Nightingale (Hardcover),Kristin Hannah,4.64,"2,004,448",2015,war
Night (Paperback),Elie Wiesel,4.38,"1,348,056",1956,war
"Unbroken: A World War II Story of Survival, Resilience and Redemption (Hardcover)",Laura Hillenbrand,4.39,"996,648",2010,war
A Farewell to Arms (Paperback),Ernest Hemingway,3.82,"349,231",1929,war
The Boy in the Striped Pajamas (Hardcover),John Boyne,4.16,"951,396",2006,war
The Women (Hardcover),Kristin Hannah,4.59,"1,456,259",2024,war
War and Peace (Paperback),Leo Tolstoy,4.17,"361,400",1869,war
"The Tattooist of Auschwitz (The Tattooist of Auschwitz, #1)",Heather   Morris,4.32,"1,143,242",2018,war
For Whom the Bell Tolls (Paperback),Ernest Hemingway,3.99,"314,994",1940,war
A Thousand Splendid Suns (Hardcover),Khaled Hosseini,4.45,"1,710,190",2007,war
"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest (Paperback)",Stephen E. Ambrose,4.44,"137,463",1992,war
"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,4.31,"1,462,339",1985,war
The Guernsey Literary and Potato Peel Pie Society (Paperback),Mary Ann Shaffer,4.19,"802,480",2008,war
The Kite Runner (Paperback),Khaled Hosseini,4.35,"3,447,443",2003,war
"Mockingjay (The Hunger Games, #3)",Suzanne Collins,4.12,"3,658,269",2010,war
Atonement (Paperback),Ian McEwan,3.95,"558,395",2001,war
"Code Name Verity (Code Name Verity, #1)",Elizabeth Wein,4.00,"127,118",2012,war
The Song of Achilles (Paperback),Madeline Miller,4.31,"1,926,267",2011,war
Gone With the Wind (Paperback),Margaret Mitchell,4.31,"1,251,143",1936,war
"The Poppy War (The Poppy War, #1)",R.F. Kuang,4.17,"455,295",2018,war
Between Shades of Gray (Hardcover),Ruta Sepetys,4.37,"272,617",2011,war
Salt to the Sea (Hardcover),Ruta Sepetys,4.35,"250,371",2016,war
The Complete Maus (Paperback),Art Spiegelman,4.58,"250,023",1980,war
Hiroshima (Mass Market Paperback),John Hersey,4.05,"88,149",1946,war
The Iliad (Hardcover),Homer,3.93,"502,760",-800,war
The Guns of August (Kindle Edition),Barbara W. Tuchman,4.18,"83,703",1962,war
Black Hawk Down: A Story of Modern War (Hardcover),Mark Bowden,4.30,"68,474",1999,war
"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,4.39,"370,498",1986,war
The Alice Network (Paperback),Kate Quinn,4.32,"609,463",2017,war
"The Sympathizer (The Sympathizer, #1)",Viet Thanh Nguyen,4.01,"135,690",2015,war
